trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
502,False,"{'a': 0.5, 'e': 0.1337173892582545}",25,15,17.17381419051849,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.13318251970122147}",30,14,28.930538908274062,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.5, 'e': 0.13264978962241658}",20,14,0.8644847519490917,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.13211919046392692}",20,16,6.897283791137552,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.1315907137020712}",20,16,8.965089163877506,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.5, 'e': 0.13106435084726292}",20,6,21.006073403686916,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.13054009344387388}",20,12,-20.91318748739565,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.13001793307009837}",30,0,35.07634296415626,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
510,False,"{'a': 0.5, 'e': 0.129497861337818}",25,9,19.322389728058024,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.1289798698924667}",25,8,25.958778837661185,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.5, 'e': 0.12846395041289685}",25,15,9.92106385823829,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
513,False,"{'a': 0.5, 'e': 0.12795009461124526}",25,14,23.765247169877675,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.5, 'e': 0.12743829423280026}",30,12,29.94159583102427,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.12692854105586907}",30,0,1.7593949079681965,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
516,False,"{'a': 0.5, 'e': 0.1264208268916456}",20,8,23.627331690401864,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.5, 'e': 0.12591514358407901}",30,3,-8.810968383637581,"{0: 24, 1: 0, 2: 2, 3: 1, 4: 0}",1
518,False,"{'a': 0.5, 'e': 0.1254114830097427}",25,12,-72.83187817139405,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
519,False,"{'a': 0.5, 'e': 0.12490983707770373}",30,12,20.27530116489039,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.12441019772939291}",20,0,-15.884032544625214,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
521,False,"{'a': 0.5, 'e': 0.12391255693847533}",25,0,33.789580865466405,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
522,False,"{'a': 0.5, 'e': 0.12341690671072143}",20,13,10.062705724543383,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.5, 'e': 0.12292323908387855}",20,12,3.705046480763894,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
524,False,"{'a': 0.5, 'e': 0.12243154612754303}",20,3,21.269034410852342,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
525,False,"{'a': 0.5, 'e': 0.12194181994303287}",30,22,15.099800023494055,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.5, 'e': 0.12145405266326073}",30,8,27.062005364309954,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
527,False,"{'a': 0.5, 'e': 0.12096823645260768}",20,11,12.95459537936378,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.5, 'e': 0.12048436350679725}",25,11,11.629063696142946,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
529,False,"{'a': 0.5, 'e': 0.12000242605277006}",20,0,27.77564041486751,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
530,False,"{'a': 0.5, 'e': 0.11952241634855898}",20,7,20.874467502654866,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.5, 'e': 0.11904432668316475}",25,9,28.922972720956132,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.5, 'e': 0.11856814937643209}",25,9,22.647817086517787,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.5, 'e': 0.11809387677892635}",20,11,6.398077183660726,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.5, 'e': 0.11762150127181066}",25,3,18.092636544691555,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
535,False,"{'a': 0.5, 'e': 0.1171510152667234}",20,12,14.941408747579931,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.5, 'e': 0.11668241120565652}",20,7,22.34341711576105,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.1162156815608339}",20,12,10.911237653601965,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.5, 'e': 0.11575081883459055}",25,5,29.367143273231335,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.5, 'e': 0.11528781555925219}",25,8,9.17363931985918,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
540,False,"{'a': 0.5, 'e': 0.11482666429701519}",20,0,29.352426704996457,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
541,False,"{'a': 0.5, 'e': 0.11436735763982712}",20,2,25.241481786327743,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.5, 'e': 0.11390988820926781}",25,8,9.749200773237524,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
543,False,"{'a': 0.5, 'e': 0.11345424865643074}",25,13,21.83630952122532,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.5, 'e': 0.11300043166180501}",20,15,7.150443301243835,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.5, 'e': 0.11254842993515779}",30,20,21.37234372069134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.5, 'e': 0.11209823621541716}",35,0,44.78842254639764,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
547,False,"{'a': 0.5, 'e': 0.1116498432705555}",20,6,-6.234692673749909,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
548,False,"{'a': 0.5, 'e': 0.11120324389747327}",30,10,25.28773406155876,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
549,False,"{'a': 0.5, 'e': 0.11075843092188338}",25,0,22.85154134862986,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
550,False,"{'a': 0.5, 'e': 0.11031539719819584}",30,10,37.06681833941517,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.5, 'e': 0.10987413560940307}",35,26,20.841689371428494,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.5, 'e': 0.10943463906696545}",20,9,16.395264014450554,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.5, 'e': 0.10899690051069759}",20,12,2.406688423652822,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
554,False,"{'a': 0.5, 'e': 0.1085609129086548}",25,14,-4.411485158051203,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
555,False,"{'a': 0.5, 'e': 0.10812666925702018}",20,0,-11.425093014207043,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
556,False,"{'a': 0.5, 'e': 0.10769416257999209}",25,3,7.790108559613352,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
557,False,"{'a': 0.5, 'e': 0.10726338592967213}",30,18,23.504084387445328,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.5, 'e': 0.10683433238595344}",20,0,20.232875249395853,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
559,False,"{'a': 0.5, 'e': 0.10640699505640963}",30,21,-23.75854624106993,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
560,False,"{'a': 0.5, 'e': 0.10598136707618398}",25,16,18.17167828756928,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.5, 'e': 0.10555744160787925}",25,13,-10.344743101626761,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
562,False,"{'a': 0.5, 'e': 0.10513521184144774}",20,9,8.021203336210174,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
563,False,"{'a': 0.5, 'e': 0.10471467099408194}",20,11,20.244798052201986,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.5, 'e': 0.10429581231010561}",20,0,-12.708385189278747,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
565,False,"{'a': 0.5, 'e': 0.10387862906086519}",20,14,10.490460199375518,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.5, 'e': 0.10346311454462173}",20,15,10.073657741816046,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.5, 'e': 0.10304926208644324}",30,20,-5.751938757982175,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
568,False,"{'a': 0.5, 'e': 0.10263706503809747}",30,10,17.36270953850942,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
569,False,"{'a': 0.5, 'e': 0.10222651677794507}",20,9,8.369302094242423,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
570,False,"{'a': 0.5, 'e': 0.1018176107108333}",20,14,3.901230119966547,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.10141034026798997}",20,6,11.28639626169725,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.101004698906918}",20,10,19.607348543295423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.5, 'e': 0.10060068011129034}",20,5,24.23275690303759,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.5, 'e': 0.10019827739084516}",35,21,12.952878379565796,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
575,False,"{'a': 0.5, 'e': 0.09979748428128178}",20,12,12.533681242202519,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.5, 'e': 0.09939829434415666}",20,8,9.9401437745827,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
577,False,"{'a': 0.5, 'e': 0.09900070116678003}",30,18,10.823692000501495,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.09860469836211291}",25,0,26.435135787581626,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
579,False,"{'a': 0.5, 'e': 0.09821027956866446}",20,0,30.166183642302208,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
580,False,"{'a': 0.5, 'e': 0.0978174384503898}",20,0,23.200748116476923,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
581,False,"{'a': 0.5, 'e': 0.09742616869658824}",25,0,40.78106193995056,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
582,False,"{'a': 0.5, 'e': 0.09703646402180188}",30,18,11.664616315163716,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.09664831816571468}",25,4,16.09072791139787,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.09626172489305182}",30,0,43.54794936289067,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
585,False,"{'a': 0.5, 'e': 0.09587667799347961}",35,22,8.736386612732987,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
586,False,"{'a': 0.5, 'e': 0.0954931712815057}",25,7,5.431604032471299,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
587,False,"{'a': 0.5, 'e': 0.09511119859637968}",20,8,5.9424224923867195,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
588,False,"{'a': 0.5, 'e': 0.09473075380199415}",30,7,25.34267859853164,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.09435183078678618}",20,14,11.167406627786548,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.5, 'e': 0.09397442346363903}",20,2,31.12621210760603,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.5, 'e': 0.09359852576978447}",25,0,17.059419251878836,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
592,False,"{'a': 0.5, 'e': 0.09322413166670533}",20,9,5.906001570364392,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
593,False,"{'a': 0.5, 'e': 0.09285123514003851}",30,20,18.218808470646668,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.5, 'e': 0.09247983019947836}",20,15,9.225507892002097,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.09210991087868045}",20,6,12.375876828240187,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
596,False,"{'a': 0.5, 'e': 0.09174147123516573}",20,10,17.267888926385726,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.5, 'e': 0.09137450535022507}",25,10,25.613752867881587,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.5, 'e': 0.09100900732882417}",25,19,13.403366445558198,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.09064497129950887}",20,0,30.294617744232127,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
600,False,"{'a': 0.5, 'e': 0.09028239141431083}",25,15,13.508977931851566,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.5, 'e': 0.08992126184865358}",20,0,25.254558362560058,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
602,False,"{'a': 0.5, 'e': 0.08956157680125897}",20,8,23.474219926967184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.5, 'e': 0.08920333049405393}",25,9,31.377768045049294,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.5, 'e': 0.08884651717207771}",30,18,20.355440321909164,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.5, 'e': 0.08849113110338941}",20,0,27.996849473084133,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
606,False,"{'a': 0.5, 'e': 0.08813716657897586}",20,12,18.900870157334825,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.5, 'e': 0.08778461791265994}",25,7,31.954482595708736,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.5, 'e': 0.0874334794410093}",20,12,6.986782639438984,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.5, 'e': 0.08708374552324527}",30,16,-9.421228424680834,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.08673541054115229}",20,8,-1.5342651160242045,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
611,False,"{'a': 0.5, 'e': 0.08638846889898767}",25,7,33.91596183351623,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.5, 'e': 0.08604291502339173}",25,2,17.667362447752506,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
613,False,"{'a': 0.5, 'e': 0.08569874336329816}",25,13,10.202365405464294,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
614,False,"{'a': 0.5, 'e': 0.08535594838984496}",20,10,20.131829736065956,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.5, 'e': 0.08501452459628558}",25,18,14.735180257544295,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.5, 'e': 0.08467446649790045}",25,10,22.444435202115816,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.5, 'e': 0.08433576863190884}",30,0,28.017986646648428,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
618,False,"{'a': 0.5, 'e': 0.0839984255573812}",30,0,-13.060581485068013,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
619,False,"{'a': 0.5, 'e': 0.08366243185515168}",25,0,19.280269272451015,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
620,False,"{'a': 0.5, 'e': 0.08332778212773108}",30,0,45.41914345632835,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
621,False,"{'a': 0.5, 'e': 0.08299447099922015}",30,16,27.105059078025146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.5, 'e': 0.08266249311522327}",20,12,18.251256509725753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.5, 'e': 0.08233184314276237}",25,10,20.84023316965777,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.08200251577019133}",30,11,36.819177150514314,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.08167450570711056}",20,14,10.514378223797154,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.08134780768428211}",20,6,0.824027297271055,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
627,False,"{'a': 0.5, 'e': 0.081022416453545}",30,0,47.81351789930226,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
628,False,"{'a': 0.5, 'e': 0.08069832678773081}",25,3,31.370015420127412,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.5, 'e': 0.08037553348057988}",30,20,22.496954298946275,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.08005403134665756}",20,10,18.61506316221993,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.5, 'e': 0.07973381522127093}",25,8,20.066069073594836,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
632,False,"{'a': 0.5, 'e': 0.07941487996038585}",20,3,19.243816798097257,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
633,False,"{'a': 0.5, 'e': 0.0790972204405443}",20,14,11.251676038496152,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.5, 'e': 0.07878083155878213}",25,13,-9.562519878104418,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
635,False,"{'a': 0.5, 'e': 0.078465708232547}",20,16,7.93457014797029,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.5, 'e': 0.07815184539961681}",25,11,23.338718078652118,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.5, 'e': 0.07783923801801834}",20,1,31.313933993071988,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.5, 'e': 0.07752788106594627}",20,7,23.843001983790117,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.5, 'e': 0.07721776954168248}",25,3,37.20445968812116,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.5, 'e': 0.07690889846351576}",20,4,-14.81104186763575,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
641,False,"{'a': 0.5, 'e': 0.0766012628696617}",20,14,12.398204372800203,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.5, 'e': 0.07629485781818304}",25,6,31.544158240220103,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.5, 'e': 0.07598967838691031}",30,4,38.97855485718967,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.5, 'e': 0.07568571967336267}",20,13,12.93412040602254,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.5, 'e': 0.07538297679466922}",20,9,19.68382315049564,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.5, 'e': 0.07508144488749054}",20,14,12.608868116718238,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.5, 'e': 0.07478111910794058}",30,21,19.128391187119885,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.5, 'e': 0.07448199463150881}",30,20,12.980801433554348,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.07418406665298279}",30,14,27.9060655037823,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.5, 'e': 0.07388733038637085}",20,11,17.776379821844927,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.5, 'e': 0.07359178106482536}",30,18,22.099147386615105,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.5, 'e': 0.07329741394056606}",20,11,17.459714494665175,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.5, 'e': 0.0730042242848038}",25,18,12.723569306830793,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.07271220738766458}",25,5,30.63339153946371,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.5, 'e': 0.07242135855811392}",20,11,19.406034744587796,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.07213167312388147}",25,13,26.84652066760679,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.5, 'e': 0.07184314643138594}",20,9,3.5417555806726355,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
658,False,"{'a': 0.5, 'e': 0.0715557738456604}",25,14,22.96207437781615,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.5, 'e': 0.07126955075027776}",25,8,34.22531411753461,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.5, 'e': 0.07098447254727665}",25,13,22.08115682692615,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.5, 'e': 0.07070053465708755}",20,12,15.551359857037,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.5, 'e': 0.07041773251845919}",25,6,34.46813716377608,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.5, 'e': 0.07013606158838535}",25,12,22.760179670727933,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.5, 'e': 0.06985551734203181}",20,10,20.902977338358497,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.5, 'e': 0.06957609527266369}",30,18,5.812505463133933,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
666,False,"{'a': 0.5, 'e': 0.06929779089157304}",25,3,4.956567707709601,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
667,False,"{'a': 0.5, 'e': 0.06902059972800674}",30,20,21.834856122133054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.5, 'e': 0.06874451732909471}",30,21,15.774283013246414,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.5, 'e': 0.06846953925977833}",30,8,37.8205024421013,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.5, 'e': 0.06819566110273921}",20,15,10.65521260570548,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.5, 'e': 0.06792287845832826}",25,0,37.59273672975153,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
672,False,"{'a': 0.5, 'e': 0.06765118694449494}",30,17,23.781344556795275,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.5, 'e': 0.06738058219671697}",20,0,35.9098979484729,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
674,False,"{'a': 0.5, 'e': 0.0671110598679301}",25,14,18.25469176178603,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.5, 'e': 0.06684261562845838}",30,18,24.203688492629723,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.5, 'e': 0.06657524516594454}",30,14,-23.520507078710875,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
677,False,"{'a': 0.5, 'e': 0.06630894418528077}",20,5,27.103817851305905,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.5, 'e': 0.06604370840853964}",25,14,22.940527206136085,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.5, 'e': 0.06577953357490549}",20,13,13.190851936431226,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.5, 'e': 0.06551641544060587}",30,17,26.573281467648226,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.5, 'e': 0.06525434977884344}",25,7,34.59083120332815,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.5, 'e': 0.06499333237972807}",25,10,27.012897927777455,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.5, 'e': 0.06473335905020915}",25,15,19.419211478617598,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.5, 'e': 0.06447442561400832}",25,16,16.63843730701583,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.5, 'e': 0.06421652791155229}",25,0,43.45388578240335,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
686,False,"{'a': 0.5, 'e': 0.06395966179990607}",25,11,-14.464190684667049,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
